id,clientID,topic,message,timestamp
1565,t4g4:122,t4g4,28.09;68.12;3,31/7/2024 4:16
1566,t4g4:122,t4g4,28.07;68.05;3,31/7/2024 4:31
1567,t4g4:122,t4g4,28.12;68.37;3,31/7/2024 4:46
1568,t4g4:122,t4g4,28.09;68.91;3,31/7/2024 5:01
1569,t4g4:122,t4g4,28.03;69.68;3,31/7/2024 5:16
1570,t4g4:122,t4g4,28.07;70.26;3,31/7/2024 5:31
1571,t4g4:122,t4g4,28.09;70.31;3,31/7/2024 5:46
1572,t4g4:122,t4g4,28.06;70.19;3,31/7/2024 6:01
1573,t4g4:122,t4g4,28.09;70.50;3,31/7/2024 6:16
1574,t4g4:122,t4g4,28.06;69.99;3,31/7/2024 6:31
1575,t4g4:122,t4g4,27.55;67.98;3,31/7/2024 6:46
1576,t4g4:122,t4g4,27.12;66.40;3,31/7/2024 7:01
1577,t4g4:122,t4g4,26.84;65.48;3,31/7/2024 7:16
1578,t4g4:122,t4g4,26.66;64.00;3,31/7/2024 7:31
1579,t4g4:122,t4g4,26.42;63.14;3,31/7/2024 7:46
1580,t4g4:122,t4g4,26.22;61.47;3,31/7/2024 8:01
1581,t4g4:122,t4g4,25.84;60.14;3,31/7/2024 8:16
1582,t4g4:122,t4g4,25.74;58.40;3,31/7/2024 8:31
1583,t4g4:122,t4g4,25.48;57.54;3,31/7/2024 8:46
1584,t4g4:122,t4g4,25.51;56.58;3,31/7/2024 9:01
1585,t4g4:122,t4g4,25.78;58.42;3,31/7/2024 9:16
1586,t4g4:122,t4g4,25.91;59.25;3,31/7/2024 9:31
1587,t4g4:122,t4g4,26.08;60.09;3,31/7/2024 9:46
1588,t4g4:122,t4g4,26.09;60.69;3,31/7/2024 10:01
1589,t4g4:122,t4g4,26.25;60.46;3,31/7/2024 10:16
1590,t4g4:122,t4g4,26.27;60.89;3,31/7/2024 10:31
1591,t4g4:122,t4g4,26.25;61.85;3,31/7/2024 10:46
1592,t4g4:122,t4g4,26.35;61.73;3,31/7/2024 11:01
1593,t4g4:122,t4g4,26.53;61.16;3,31/7/2024 11:16
1594,t4g4:122,t4g4,26.60;60.59;3,31/7/2024 11:31
1595,t4g4:122,t4g4,26.73;60.25;3,31/7/2024 11:46
1596,t4g4:122,t4g4,26.90;60.08;3,31/7/2024 12:01
1597,t4g4:122,t4g4,27.24;59.64;3,31/7/2024 12:16
1598,t4g4:122,t4g4,27.44;59.40;3,31/7/2024 12:31
1599,t4g4:122,t4g4,27.69;59.61;3,31/7/2024 12:46
1600,t4g4:122,t4g4,27.78;59.58;3,31/7/2024 13:01
1601,t4g4:122,t4g4,27.97;58.78;3,31/7/2024 13:16
1602,t4g4:122,t4g4,28.17;58.13;3,31/7/2024 13:31
1603,t4g4:122,t4g4,28.43;57.23;3,31/7/2024 13:46
1604,t4g4:122,t4g4,28.54;57.50;3,31/7/2024 14:01
1605,t4g4:122,t4g4,28.95;56.78;3,31/7/2024 14:16
1606,t4g4:122,t4g4,28.99;56.33;3,31/7/2024 14:31
1607,t4g4:122,t4g4,29.19;55.32;3,31/7/2024 14:46
1608,t4g4:122,t4g4,28.94;56.15;3,31/7/2024 15:01
1609,t4g4:122,t4g4,29.48;54.45;3,31/7/2024 15:17
1610,t4g4:122,t4g4,29.09;55.27;3,31/7/2024 15:32
1611,t4g4:122,t4g4,29.40;54.72;3,31/7/2024 15:47
1612,t4g4:122,t4g4,28.85;55.51;3,31/7/2024 16:02
1613,t4g4:122,t4g4,28.17;59.15;3,31/7/2024 16:17
1614,t4g4:122,t4g4,27.63;62.14;3,31/7/2024 16:32
1615,t4g4:122,t4g4,27.17;61.82;3,31/7/2024 16:47
1616,t4g4:122,t4g4,26.80;62.43;3,31/7/2024 17:02
1617,t4g4:122,t4g4,26.56;63.31;3,31/7/2024 17:17
1618,t4g4:122,t4g4,26.35;64.67;3,31/7/2024 17:32
1619,t4g4:122,t4g4,26.05;65.34;3,31/7/2024 17:47
1620,t4g4:122,t4g4,25.84;63.45;3,31/7/2024 18:02
1621,t4g4:122,t4g4,25.68;62.56;3,31/7/2024 18:17
1622,t4g4:122,t4g4,25.69;62.50;3,31/7/2024 18:32
1623,t4g4:122,t4g4,25.58;62.83;3,31/7/2024 18:47
1624,t4g4:122,t4g4,25.48;63.01;3,31/7/2024 19:02
1625,t4g4:122,t4g4,26.09;62.36;3,31/7/2024 19:17
1626,t4g4:122,t4g4,26.33;63.09;3,31/7/2024 19:32
1627,t4g4:122,t4g4,26.47;64.24;3,31/7/2024 19:47
1628,t4g4:122,t4g4,26.63;64.77;3,31/7/2024 20:02
1629,t4g4:122,t4g4,26.71;65.62;3,31/7/2024 20:17
1630,t4g4:122,t4g4,26.77;66.01;3,31/7/2024 20:32
1631,t4g4:122,t4g4,26.84;67.33;3,31/7/2024 20:47
1632,t4g4:122,t4g4,26.86;68.02;3,31/7/2024 21:02
1633,t4g4:122,t4g4,26.91;68.72;3,31/7/2024 21:17
1634,t4g4:122,t4g4,26.93;69.34;3,31/7/2024 21:32
1635,t4g4:122,t4g4,26.93;69.55;3,31/7/2024 21:47
1636,t4g4:122,t4g4,27.00;70.54;3,31/7/2024 22:02
1637,t4g4:122,t4g4,27.00;71.12;3,31/7/2024 22:17
1638,t4g4:122,t4g4,27.05;70.74;3,31/7/2024 22:32
1639,t4g4:122,t4g4,27.04;70.76;3,31/7/2024 22:47
1640,t4g4:122,t4g4,27.10;70.83;3,31/7/2024 23:02
1641,t4g4:122,t4g4,27.08;71.37;3,31/7/2024 23:17
1642,t4g4:122,t4g4,27.08;71.51;3,31/7/2024 23:32
1643,t4g4:122,t4g4,27.02;72.93;3,31/7/2024 23:47
1644,t4g4:122,t4g4,27.02;73.04;3,1/8/2024 0:02
1645,t4g4:122,t4g4,27.08;72.85;3,1/8/2024 0:17
1646,t4g4:122,t4g4,27.10;72.79;3,1/8/2024 0:32
1647,t4g4:122,t4g4,27.10;72.52;3,1/8/2024 0:47
1648,t4g4:122,t4g4,27.12;73.55;3,1/8/2024 1:02
1649,t4g4:122,t4g4,27.04;74.97;3,1/8/2024 1:17
1650,t4g4:122,t4g4,26.97;74.84;3,1/8/2024 1:32
1651,t4g4:122,t4g4,27.08;75.74;3,1/8/2024 1:47
1652,t4g4:122,t4g4,27.14;75.58;3,1/8/2024 2:02
1653,t4g4:122,t4g4,27.17;76.24;3,1/8/2024 2:17
1654,t4g4:122,t4g4,27.15;75.22;3,1/8/2024 2:32
1655,t4g4:122,t4g4,27.15;76.54;3,1/8/2024 2:47
1656,t4g4:122,t4g4,27.12;76.89;3,1/8/2024 3:02
1657,t4g4:122,t4g4,27.25;75.28;3,1/8/2024 3:17
1658,t4g4:122,t4g4,27.21;77.62;3,1/8/2024 3:32
1659,t4g4:122,t4g4,27.20;78.23;3,1/8/2024 3:47
1660,t4g4:122,t4g4,27.25;78.56;3,1/8/2024 4:03
1661,t4g4:122,t4g4,27.30;78.77;3,1/8/2024 4:18
1662,t4g4:122,t4g4,27.34;78.50;3,1/8/2024 4:33
1663,t4g4:122,t4g4,27.38;77.00;3,1/8/2024 4:48
1664,t4g4:122,t4g4,27.34;78.13;3,1/8/2024 5:03
1665,t4g4:122,t4g4,27.30;79.00;3,1/8/2024 5:18
1666,t4g4:122,t4g4,27.41;76.95;3,1/8/2024 5:33
1667,t4g4:122,t4g4,27.38;77.34;3,1/8/2024 5:48
1668,t4g4:122,t4g4,27.42;78.14;3,1/8/2024 6:03
1669,t4g4:122,t4g4,27.40;77.37;3,1/8/2024 6:18
1670,t4g4:122,t4g4,27.31;76.34;3,1/8/2024 6:33
1671,t4g4:122,t4g4,26.74;73.00;3,1/8/2024 6:48
1672,t4g4:122,t4g4,26.37;70.44;3,1/8/2024 7:03
1673,t4g4:122,t4g4,26.09;68.98;3,1/8/2024 7:18
1674,t4g4:122,t4g4,25.84;67.32;3,1/8/2024 7:33
1675,t4g4:122,t4g4,25.61;65.71;3,1/8/2024 7:48
1676,t4g4:122,t4g4,25.37;63.69;3,1/8/2024 8:03
1677,t4g4:122,t4g4,25.09;62.27;3,1/8/2024 8:18
1678,t4g4:122,t4g4,24.91;60.66;3,1/8/2024 8:33
1679,t4g4:122,t4g4,25.02;61.25;3,1/8/2024 8:48
1680,t4g4:122,t4g4,24.98;61.50;3,1/8/2024 9:03
1681,t4g4:122,t4g4,25.06;61.13;3,1/8/2024 9:18
1682,t4g4:122,t4g4,25.09;61.54;3,1/8/2024 9:33
1683,t4g4:122,t4g4,25.04;61.19;3,1/8/2024 9:48
1684,t4g4:122,t4g4,25.09;60.89;3,1/8/2024 10:03
1685,t4g4:122,t4g4,25.18;61.33;3,1/8/2024 10:18
1686,t4g4:122,t4g4,25.40;61.17;3,1/8/2024 10:33
1687,t4g4:122,t4g4,25.51;60.90;3,1/8/2024 10:48
1688,t4g4:122,t4g4,25.71;60.62;3,1/8/2024 11:03
1689,t4g4:122,t4g4,25.86;59.77;3,1/8/2024 11:18
1690,t4g4:122,t4g4,25.96;59.24;3,1/8/2024 11:33
1691,t4g4:122,t4g4,26.20;59.42;3,1/8/2024 11:48
1692,t4g4:122,t4g4,26.32;59.47;3,1/8/2024 12:03
1693,t4g4:122,t4g4,26.29;59.66;3,1/8/2024 12:18
1694,t4g4:122,t4g4,26.23;60.04;3,1/8/2024 12:33
1695,t4g4:122,t4g4,26.57;58.77;3,1/8/2024 12:48
1696,t4g4:122,t4g4,26.84;58.71;3,1/8/2024 13:03
1697,t4g4:122,t4g4,26.98;58.82;3,1/8/2024 13:18
1698,t4g4:122,t4g4,26.84;59.06;3,1/8/2024 13:33
1699,t4g4:122,t4g4,27.20;58.05;3,1/8/2024 13:48
1700,t4g4:122,t4g4,27.21;58.78;3,1/8/2024 14:03
1701,t4g4:122,t4g4,27.38;58.09;3,1/8/2024 14:18
1702,t4g4:122,t4g4,27.69;56.36;3,1/8/2024 14:33
1703,t4g4:122,t4g4,27.91;55.75;3,1/8/2024 14:48
1704,t4g4:122,t4g4,27.78;57.08;3,1/8/2024 15:03
1705,t4g4:122,t4g4,27.79;56.53;3,1/8/2024 15:18
1706,t4g4:122,t4g4,27.83;56.63;3,1/8/2024 15:33
1707,t4g4:122,t4g4,27.72;56.73;3,1/8/2024 15:48
1708,t4g4:122,t4g4,27.66;56.65;3,1/8/2024 16:03
1709,t4g4:122,t4g4,27.99;55.96;3,1/8/2024 16:18
1710,t4g4:122,t4g4,28.02;55.90;3,1/8/2024 16:33
1711,t4g4:122,t4g4,27.93;55.68;3,1/8/2024 16:48
1712,t4g4:122,t4g4,28.06;55.97;3,1/8/2024 17:03
1713,t4g4:122,t4g4,28.23;55.66;3,1/8/2024 17:19
1714,t4g4:122,t4g4,28.02;56.30;3,1/8/2024 17:34
1715,t4g4:122,t4g4,28.07;56.13;3,1/8/2024 17:49
1716,t4g4:122,t4g4,27.75;56.76;3,1/8/2024 18:04
1717,t4g4:122,t4g4,27.69;56.98;3,1/8/2024 18:19
1718,t4g4:122,t4g4,27.22;57.80;3,1/8/2024 18:34
1719,t4g4:122,t4g4,26.83;58.36;3,1/8/2024 18:49
1720,t4g4:122,t4g4,26.84;57.55;3,1/8/2024 19:04
1721,t4g4:122,t4g4,27.20;58.36;3,1/8/2024 19:19
1722,t4g4:122,t4g4,27.27;59.46;3,1/8/2024 19:34
1723,t4g4:122,t4g4,27.30;60.39;3,1/8/2024 19:49
1724,t4g4:122,t4g4,27.37;60.95;3,1/8/2024 20:04
1725,t4g4:122,t4g4,27.42;61.32;3,1/8/2024 20:19
