id,clientID,topic,message,timestamp
805,t4g6:113,t4g6,27.0;67.5;51;Jun,24/7/2024 21:40
806,t4g6:113,t4g6,27.0;67.4;53;Jun,24/7/2024 21:50
807,t4g6:113,t4g6,27.0;68.1;51;Jun,24/7/2024 22:00
808,t4g6:113,t4g6,27.0;67.7;52;Jun,24/7/2024 22:10
809,t4g6:113,t4g6,27.1;68.6;52;Jun,24/7/2024 22:20
810,t4g6:113,t4g6,27.0;68.1;53;Jun,24/7/2024 22:30
811,t4g6:113,t4g6,27.1;68.5;52;Jun,24/7/2024 22:40
812,t4g6:113,t4g6,27.1;68.8;52;Jun,24/7/2024 22:50
813,t4g6:113,t4g6,27.1;68.9;53;Jun,24/7/2024 23:00
814,t4g6:113,t4g6,27.0;68.9;54;Jun,24/7/2024 23:10
815,t4g6:113,t4g6,27.0;68.6;53;Jun,24/7/2024 23:20
816,t4g6:113,t4g6,27.0;69.3;53;Jun,24/7/2024 23:30
817,t4g6:113,t4g6,27.0;68.8;53;Jun,24/7/2024 23:40
818,t4g6:113,t4g6,27.0;69.2;53;Jun,24/7/2024 23:50
819,t4g6:113,t4g6,27.1;69.4;54;Jun,25/7/2024 0:00
820,t4g6:113,t4g6,27.0;69.2;56;Jun,25/7/2024 0:10
821,t4g6:113,t4g6,27.0;69.6;55;Jun,25/7/2024 0:20
822,t4g6:113,t4g6,27.0;69.8;58;Jun,25/7/2024 0:30
823,t4g6:113,t4g6,27.0;69.5;58;Jun,25/7/2024 0:40
824,t4g6:113,t4g6,27.0;69.4;59;Jun,25/7/2024 0:50
825,t4g6:113,t4g6,27.1;69.4;59;Jun,25/7/2024 1:00
826,t4g6:113,t4g6,27.0;69.7;58;Jun,25/7/2024 1:10
827,t4g6:113,t4g6,27.0;70.5;56;Jun,25/7/2024 1:20
828,t4g6:113,t4g6,27.1;70.6;57;Jun,25/7/2024 1:30
829,t4g6:113,t4g6,27.1;70.5;57;Jun,25/7/2024 1:40
830,t4g6:113,t4g6,27.1;71.1;56;Jun,25/7/2024 1:50
831,t4g6:113,t4g6,27.1;71.1;55;Jun,25/7/2024 2:00
832,t4g6:113,t4g6,27.1;71.2;55;Jun,25/7/2024 2:10
833,t4g6:113,t4g6,27.1;71.7;55;Jun,25/7/2024 2:20
834,t4g6:113,t4g6,27.1;71.4;55;Jun,25/7/2024 2:30
835,t4g6:113,t4g6,27.0;71.9;55;Jun,25/7/2024 2:40
836,t4g6:113,t4g6,27.0;72.5;54;Jun,25/7/2024 2:50
837,t4g6:113,t4g6,27.1;71.5;55;Jun,25/7/2024 3:00
838,t4g6:113,t4g6,27.1;72.5;55;Jun,25/7/2024 3:10
839,t4g6:113,t4g6,27.1;72.3;56;Jun,25/7/2024 3:20
840,t4g6:113,t4g6,27.1;72.4;54;Jun,25/7/2024 3:30
841,t4g6:113,t4g6,27.1;72.5;54;Jun,25/7/2024 3:40
842,t4g6:113,t4g6,27.0;72.9;54;Jun,25/7/2024 3:50
843,t4g6:113,t4g6,27.1;72.9;54;Jun,25/7/2024 4:00
844,t4g6:113,t4g6,27.1;72.7;54;Jun,25/7/2024 4:10
845,t4g6:113,t4g6,27.1;73.0;55;Jun,25/7/2024 4:20
846,t4g6:113,t4g6,27.1;72.8;56;Jun,25/7/2024 4:30
847,t4g6:113,t4g6,27.1;73.2;57;Jun,25/7/2024 4:40
848,t4g6:113,t4g6,27.1;73.0;56;Jun,25/7/2024 4:50
849,t4g6:113,t4g6,27.1;73.5;55;Jun,25/7/2024 5:00
850,t4g6:113,t4g6,27.1;73.9;55;Jun,25/7/2024 5:10
851,t4g6:113,t4g6,27.1;74.4;53;Jun,25/7/2024 5:20
852,t4g6:113,t4g6,27.1;74.2;53;Jun,25/7/2024 5:30
853,t4g6:113,t4g6,27.1;74.0;54;Jun,25/7/2024 5:40
854,t4g6:113,t4g6,27.1;74.9;53;Jun,25/7/2024 5:50
855,t4g6:113,t4g6,27.1;74.5;54;Jun,25/7/2024 6:00
856,t4g6:113,t4g6,27.1;75.6;52;Jun,25/7/2024 6:10
857,t4g6:113,t4g6,27.1;75.3;53;Jun,25/7/2024 6:20
858,t4g6:113,t4g6,27.1;75.6;54;Jun,25/7/2024 6:30
859,t4g6:113,t4g6,26.7;72.6;54;Jun,25/7/2024 6:40
860,t4g6:113,t4g6,26.5;71.4;55;Jun,25/7/2024 6:50
861,t4g6:113,t4g6,26.2;70.3;57;Jun,25/7/2024 7:00
862,t4g6:113,t4g6,26.1;69.3;56;Jun,25/7/2024 7:10
863,t4g6:113,t4g6,25.9;68.6;58;Jun,25/7/2024 7:20
864,t4g6:113,t4g6,25.8;67.7;59;Jun,25/7/2024 7:30
865,t4g6:113,t4g6,25.6;67.1;59;Jun,25/7/2024 7:40
866,t4g6:113,t4g6,25.5;65.4;60;Jun,25/7/2024 7:50
867,t4g6:113,t4g6,25.2;64.8;58;Jun,25/7/2024 8:00
868,t4g6:113,t4g6,25.2;63.2;58;Jun,25/7/2024 8:10
869,t4g6:113,t4g6,25.1;61.8;58;Jun,25/7/2024 8:20
870,t4g6:113,t4g6,24.9;61.3;58;Jun,25/7/2024 8:30
871,t4g6:113,t4g6,24.7;60.7;59;Jun,25/7/2024 8:40
872,t4g6:113,t4g6,24.6;60.0;57;Jun,25/7/2024 8:50
873,t4g6:113,t4g6,24.5;59.8;57;Jun,25/7/2024 9:00
874,t4g6:113,t4g6,24.4;59.5;58;Jun,25/7/2024 9:10
875,t4g6:113,t4g6,24.5;59.0;57;Jun,25/7/2024 9:20
876,t4g6:113,t4g6,24.4;59.0;57;Jun,25/7/2024 9:30
877,t4g6:113,t4g6,24.4;58.9;57;Jun,25/7/2024 9:40
878,t4g6:113,t4g6,24.4;58.7;57;Jun,25/7/2024 9:50
879,t4g6:113,t4g6,24.4;59.4;56;Jun,25/7/2024 10:00
880,t4g6:113,t4g6,24.4;60.1;57;Jun,25/7/2024 10:10
881,t4g6:113,t4g6,24.5;61.0;57;Jun,25/7/2024 10:20
882,t4g6:113,t4g6,24.5;61.4;56;Jun,25/7/2024 10:30
883,t4g6:113,t4g6,24.6;61.5;57;Jun,25/7/2024 10:40
884,t4g6:113,t4g6,24.7;60.7;56;Jun,25/7/2024 10:50
885,t4g6:113,t4g6,24.7;61.6;54;Jun,25/7/2024 11:00
886,t4g6:113,t4g6,24.7;62.3;55;Jun,25/7/2024 11:10
887,t4g6:113,t4g6,24.9;61.7;55;Jun,25/7/2024 11:20
888,t4g6:113,t4g6,25.0;62.4;56;Jun,25/7/2024 11:30
889,t4g6:113,t4g6,24.9;62.2;57;Jun,25/7/2024 11:40
890,t4g6:113,t4g6,25.0;62.3;55;Jun,25/7/2024 11:50
891,t4g6:113,t4g6,25.0;62.8;55;Jun,25/7/2024 12:00
892,t4g6:113,t4g6,25.2;62.4;56;Jun,25/7/2024 12:10
893,t4g6:113,t4g6,25.2;63.0;54;Jun,25/7/2024 12:20
894,t4g6:113,t4g6,25.3;62.7;55;Jun,25/7/2024 12:30
895,t4g6:113,t4g6,25.5;62.6;54;Jun,25/7/2024 12:40
896,t4g6:113,t4g6,25.3;63.1;54;Jun,25/7/2024 12:50
897,t4g6:113,t4g6,25.3;63.6;55;Jun,25/7/2024 13:00
898,t4g6:113,t4g6,25.3;63.1;54;Jun,25/7/2024 13:10
899,t4g6:113,t4g6,25.2;63.3;53;Jun,25/7/2024 13:20
900,t4g6:113,t4g6,25.2;63.7;53;Jun,25/7/2024 13:30
901,t4g6:113,t4g6,25.2;62.7;53;Jun,25/7/2024 13:40
902,t4g6:113,t4g6,25.3;63.0;55;Jun,25/7/2024 13:50
903,t4g6:113,t4g6,25.3;62.4;52;Jun,25/7/2024 14:00
904,t4g6:113,t4g6,25.3;63.6;54;Jun,25/7/2024 14:10
905,t4g6:113,t4g6,25.3;63.3;53;Jun,25/7/2024 14:20
906,t4g6:113,t4g6,25.4;63.4;54;Jun,25/7/2024 14:30
907,t4g6:113,t4g6,25.7;62.7;53;Jun,25/7/2024 14:40
908,t4g6:113,t4g6,25.8;62.5;53;Jun,25/7/2024 14:50
909,t4g6:113,t4g6,25.8;62.6;54;Jun,25/7/2024 15:00
910,t4g6:113,t4g6,25.6;62.9;54;Jun,25/7/2024 15:10
911,t4g6:113,t4g6,25.9;63.3;55;Jun,25/7/2024 15:20
912,t4g6:113,t4g6,25.9;62.3;55;Jun,25/7/2024 15:30
913,t4g6:113,t4g6,26.4;61.0;55;Jun,25/7/2024 15:40
914,t4g6:113,t4g6,26.9;59.2;56;Jun,25/7/2024 15:50
915,t4g6:113,t4g6,26.7;59.8;56;Jun,25/7/2024 16:00
916,t4g6:113,t4g6,26.7;60.1;56;Jun,25/7/2024 16:10
917,t4g6:113,t4g6,26.5;60.5;55;Jun,25/7/2024 16:20
918,t4g6:113,t4g6,26.7;59.9;56;Jun,25/7/2024 16:30
919,t4g6:113,t4g6,27.3;58.7;57;Jun,25/7/2024 16:40
920,t4g6:113,t4g6,27.2;58.6;55;Jun,25/7/2024 16:50
921,t4g6:113,t4g6,27.0;58.7;55;Jun,25/7/2024 17:00
922,t4g6:113,t4g6,26.6;59.4;55;Jun,25/7/2024 17:10
923,t4g6:113,t4g6,26.9;58.6;55;Jun,25/7/2024 17:20
924,t4g6:113,t4g6,27.0;58.4;57;Jun,25/7/2024 17:30
925,t4g6:113,t4g6,27.0;57.9;55;Jun,25/7/2024 17:40
926,t4g6:113,t4g6,27.1;57.5;55;Jun,25/7/2024 17:50
927,t4g6:113,t4g6,27.0;57.8;54;Jun,25/7/2024 18:00
928,t4g6:113,t4g6,26.7;58.5;55;Jun,25/7/2024 18:10
929,t4g6:113,t4g6,26.7;58.4;55;Jun,25/7/2024 18:20
930,t4g6:113,t4g6,26.5;58.9;56;Jun,25/7/2024 18:30
931,t4g6:113,t4g6,26.4;59.0;55;Jun,25/7/2024 18:40
932,t4g6:113,t4g6,26.3;59.2;55;Jun,25/7/2024 18:50
933,t4g6:113,t4g6,26.2;59.5;56;Jun,25/7/2024 19:00
934,t4g6:113,t4g6,26.6;58.7;56;Jun,25/7/2024 19:10
935,t4g6:113,t4g6,26.9;58.9;56;Jun,25/7/2024 19:20
936,t4g6:113,t4g6,27.0;59.5;56;Jun,25/7/2024 19:30
937,t4g6:113,t4g6,27.1;59.7;56;Jun,25/7/2024 19:40
938,t4g6:113,t4g6,27.2;59.9;56;Jun,25/7/2024 19:50
939,t4g6:113,t4g6,27.2;60.6;56;Jun,25/7/2024 20:00
940,t4g6:113,t4g6,27.2;60.6;55;Jun,25/7/2024 20:10
941,t4g6:113,t4g6,27.2;60.9;56;Jun,25/7/2024 20:20
942,t4g6:113,t4g6,27.3;61.0;55;Jun,25/7/2024 20:30
943,t4g6:113,t4g6,27.3;61.3;55;Jun,25/7/2024 20:40
944,t4g6:113,t4g6,27.4;61.6;55;Jun,25/7/2024 20:50
945,t4g6:113,t4g6,27.4;62.4;55;Jun,25/7/2024 21:00
946,t4g6:113,t4g6,27.4;62.5;55;Jun,25/7/2024 21:10
947,t4g6:113,t4g6,27.4;62.7;58;Jun,25/7/2024 21:20
948,t4g6:113,t4g6,27.5;62.6;56;Jun,25/7/2024 21:30
949,t4g6:113,t4g6,27.4;63.2;55;Jun,25/7/2024 21:40
950,t4g6:113,t4g6,27.5;63.3;56;Jun,25/7/2024 21:50
951,t4g6:113,t4g6,27.4;63.7;56;Jun,25/7/2024 22:00
952,t4g6:113,t4g6,27.5;63.7;56;Jun,25/7/2024 22:10
953,t4g6:113,t4g6,27.5;63.9;56;Jun,25/7/2024 22:20
954,t4g6:113,t4g6,27.5;64.0;56;Jun,25/7/2024 22:30
955,t4g6:113,t4g6,27.5;64.1;55;Jun,25/7/2024 22:40
956,t4g6:113,t4g6,27.5;64.8;56;Jun,25/7/2024 22:50
957,t4g6:113,t4g6,27.5;65.2;56;Jun,25/7/2024 23:00
958,t4g6:113,t4g6,27.6;65.3;57;Jun,25/7/2024 23:10
959,t4g6:113,t4g6,27.5;65.6;55;Jun,25/7/2024 23:20
960,t4g6:113,t4g6,27.5;65.8;56;Jun,25/7/2024 23:30
961,t4g6:113,t4g6,27.5;65.9;56;Jun,25/7/2024 23:40
962,t4g6:113,t4g6,27.6;66.4;56;Jun,25/7/2024 23:50
963,t4g6:113,t4g6,27.5;66.5;57;Jun,26/7/2024 0:00
964,t4g6:113,t4g6,27.6;66.8;57;Jun,26/7/2024 0:10
965,t4g6:113,t4g6,27.6;66.9;57;Jun,26/7/2024 0:20
966,t4g6:113,t4g6,27.6;67.0;56;Jun,26/7/2024 0:30
967,t4g6:113,t4g6,27.6;67.1;56;Jun,26/7/2024 0:40
968,t4g6:113,t4g6,27.6;67.2;59;Jun,26/7/2024 0:50
969,t4g6:113,t4g6,27.5;68.4;56;Jun,26/7/2024 1:01
970,t4g6:113,t4g6,27.6;67.6;57;Jun,26/7/2024 1:11
971,t4g6:113,t4g6,27.6;67.9;57;Jun,26/7/2024 1:21
972,t4g6:113,t4g6,27.6;68.3;56;Jun,26/7/2024 1:31
973,t4g6:113,t4g6,27.6;68.5;57;Jun,26/7/2024 1:41
974,t4g6:113,t4g6,27.6;68.4;57;Jun,26/7/2024 1:51
975,t4g6:113,t4g6,27.6;68.7;57;Jun,26/7/2024 2:01
976,t4g6:113,t4g6,27.6;68.9;58;Jun,26/7/2024 2:11
977,t4g6:113,t4g6,27.6;69.0;57;Jun,26/7/2024 2:21
978,t4g6:113,t4g6,27.6;69.4;56;Jun,26/7/2024 2:31
979,t4g6:113,t4g6,27.6;69.3;56;Jun,26/7/2024 2:41
980,t4g6:113,t4g6,27.7;69.5;57;Jun,26/7/2024 2:51
981,t4g6:113,t4g6,27.6;69.7;57;Jun,26/7/2024 3:01
982,t4g6:113,t4g6,27.6;69.6;57;Jun,26/7/2024 3:11
983,t4g6:113,t4g6,27.6;69.8;56;Jun,26/7/2024 3:21
984,t4g6:113,t4g6,27.7;70.0;56;Jun,26/7/2024 3:31
985,t4g6:113,t4g6,27.6;70.2;57;Jun,26/7/2024 3:41
986,t4g6:113,t4g6,27.6;70.3;57;Jun,26/7/2024 3:51
987,t4g6:113,t4g6,27.6;70.8;56;Jun,26/7/2024 4:01
988,t4g6:113,t4g6,27.6;70.6;56;Jun,26/7/2024 4:11
989,t4g6:113,t4g6,27.6;70.8;56;Jun,26/7/2024 4:21
990,t4g6:113,t4g6,27.7;70.7;56;Jun,26/7/2024 4:31
991,t4g6:113,t4g6,27.7;70.8;56;Jun,26/7/2024 4:41
992,t4g6:113,t4g6,27.7;71.0;54;Jun,26/7/2024 4:51
993,t4g6:113,t4g6,27.7;71.0;54;Jun,26/7/2024 5:01
994,t4g6:113,t4g6,27.7;71.1;56;Jun,26/7/2024 5:11
995,t4g6:113,t4g6,27.7;71.2;53;Jun,26/7/2024 5:21
996,t4g6:113,t4g6,27.6;71.6;54;Jun,26/7/2024 5:31
997,t4g6:113,t4g6,27.7;71.7;54;Jun,26/7/2024 5:41
998,t4g6:113,t4g6,27.7;71.7;54;Jun,26/7/2024 5:51
999,t4g6:113,t4g6,27.7;71.6;54;Jun,26/7/2024 6:01
1000,t4g6:113,t4g6,27.8;71.5;54;Jun,26/7/2024 6:11
1001,t4g6:113,t4g6,27.7;72.1;57;Jun,26/7/2024 6:21
1002,t4g6:113,t4g6,27.7;71.9;54;Jun,26/7/2024 6:31
1003,t4g6:113,t4g6,27.3;70.3;53;Jun,26/7/2024 6:41
1004,t4g6:113,t4g6,26.9;69.7;56;Jun,26/7/2024 6:51
1005,t4g6:113,t4g6,26.6;68.6;57;Jun,26/7/2024 7:01
1006,t4g6:113,t4g6,26.4;67.6;58;Jun,26/7/2024 7:11
1007,t4g6:113,t4g6,26.4;66.4;59;Jun,26/7/2024 7:21
1008,t4g6:113,t4g6,26.4;65.0;59;Jun,26/7/2024 7:31
1009,t4g6:113,t4g6,26.0;65.3;58;Jun,26/7/2024 7:41
1010,t4g6:113,t4g6,26.1;63.5;59;Jun,26/7/2024 7:51
1011,t4g6:113,t4g6,26.0;62.2;58;Jun,26/7/2024 8:01
1012,t4g6:113,t4g6,25.8;61.4;59;Jun,26/7/2024 8:11
1013,t4g6:113,t4g6,25.5;60.9;59;Jun,26/7/2024 8:21
1014,t4g6:113,t4g6,25.5;59.1;59;Jun,26/7/2024 8:31
1015,t4g6:113,t4g6,25.4;58.8;59;Jun,26/7/2024 8:41
1016,t4g6:113,t4g6,25.5;57.8;58;Jun,26/7/2024 8:51
1017,t4g6:113,t4g6,25.3;58.2;59;Jun,26/7/2024 9:01
1018,t4g6:113,t4g6,25.0;58.4;59;Jun,26/7/2024 9:11
1019,t4g6:113,t4g6,25.1;58.4;59;Jun,26/7/2024 9:21
1020,t4g6:113,t4g6,25.0;58.2;58;Jun,26/7/2024 9:31
1021,t4g6:113,t4g6,25.1;57.4;59;Jun,26/7/2024 9:41
1022,t4g6:113,t4g6,25.2;57.4;57;Jun,26/7/2024 9:51
1023,t4g6:113,t4g6,25.4;56.8;59;Jun,26/7/2024 10:01
1024,t4g6:113,t4g6,25.2;57.8;60;Jun,26/7/2024 10:11
1025,t4g6:113,t4g6,25.5;58.8;60;Jun,26/7/2024 10:21
1026,t4g6:113,t4g6,25.6;59.1;62;Jun,26/7/2024 10:31
1027,t4g6:113,t4g6,25.5;59.2;73;Jun,26/7/2024 10:41
1028,t4g6:113,t4g6,25.6;59.8;101;Jun,26/7/2024 10:51
1029,t4g6:113,t4g6,25.6;59.3;86;Jun,26/7/2024 11:01
1030,t4g6:113,t4g6,25.6;59.8;78;Jun,26/7/2024 11:11
1031,t4g6:113,t4g6,25.8;59.4;73;Jun,26/7/2024 11:21
1032,t4g6:113,t4g6,25.6;59.7;69;Jun,26/7/2024 11:31
1033,t4g6:113,t4g6,25.8;58.9;67;Jun,26/7/2024 11:41
1034,t4g6:113,t4g6,26.1;59.1;64;Jun,26/7/2024 11:51
1035,t4g6:113,t4g6,26.2;59.0;63;Jun,26/7/2024 12:01
1036,t4g6:113,t4g6,26.2;59.0;60;Jun,26/7/2024 12:11
1037,t4g6:113,t4g6,26.1;59.1;59;Jun,26/7/2024 12:21
1038,t4g6:113,t4g6,26.5;58.2;59;Jun,26/7/2024 12:31
1039,t4g6:113,t4g6,26.5;58.7;58;Jun,26/7/2024 12:41
1040,t4g6:113,t4g6,26.5;58.9;57;Jun,26/7/2024 12:51
1041,t4g6:113,t4g6,26.4;58.6;56;Jun,26/7/2024 13:01
1042,t4g6:113,t4g6,26.6;58.3;56;Jun,26/7/2024 13:11
1043,t4g6:113,t4g6,26.9;57.6;55;Jun,26/7/2024 13:21
1044,t4g6:113,t4g6,26.8;57.7;54;Jun,26/7/2024 13:31
1045,t4g6:113,t4g6,26.9;58.2;54;Jun,26/7/2024 13:41
1046,t4g6:113,t4g6,26.8;58.8;53;Jun,26/7/2024 13:51
1047,t4g6:113,t4g6,27.1;57.6;53;Jun,26/7/2024 14:01
1048,t4g6:113,t4g6,27.2;57.5;55;Jun,26/7/2024 14:11
1049,t4g6:113,t4g6,27.5;56.4;55;Jun,26/7/2024 14:21
1050,t4g6:113,t4g6,27.5;56.9;56;Jun,26/7/2024 14:31
1051,t4g6:113,t4g6,27.7;57.3;56;Jun,26/7/2024 14:41
1052,t4g6:113,t4g6,27.8;57.1;56;Jun,26/7/2024 14:51
1053,t4g6:113,t4g6,27.7;57.4;55;Jun,26/7/2024 15:01
1054,t4g6:113,t4g6,28.0;57.0;55;Jun,26/7/2024 15:11
1055,t4g6:113,t4g6,28.0;56.6;54;Jun,26/7/2024 15:21
1056,t4g6:113,t4g6,28.0;56.4;55;Jun,26/7/2024 15:31
1057,t4g6:113,t4g6,28.0;56.7;55;Jun,26/7/2024 15:41
1058,t4g6:113,t4g6,28.0;56.6;56;Jun,26/7/2024 15:51
1059,t4g6:113,t4g6,27.8;57.2;53;Jun,26/7/2024 16:01
1060,t4g6:113,t4g6,27.6;57.2;55;Jun,26/7/2024 16:11
1061,t4g6:113,t4g6,28.0;56.5;55;Jun,26/7/2024 16:21
1062,t4g6:113,t4g6,28.1;56.4;54;Jun,26/7/2024 16:31
1063,t4g6:113,t4g6,28.1;56.4;54;Jun,26/7/2024 16:41
1064,t4g6:113,t4g6,28.3;55.9;54;Jun,26/7/2024 16:51
1065,t4g6:113,t4g6,28.5;55.7;54;Jun,26/7/2024 17:01
1066,t4g6:113,t4g6,28.5;55.4;53;Jun,26/7/2024 17:11
1067,t4g6:113,t4g6,28.4;55.7;52;Jun,26/7/2024 17:21
1068,t4g6:113,t4g6,28.3;56.0;52;Jun,26/7/2024 17:31
1069,t4g6:113,t4g6,28.1;56.4;52;Jun,26/7/2024 17:41
1070,t4g6:113,t4g6,28.0;57.1;52;Jun,26/7/2024 17:51
1071,t4g6:113,t4g6,27.9;57.4;52;Jun,26/7/2024 18:01
1072,t4g6:113,t4g6,27.7;57.5;52;Jun,26/7/2024 18:11
1073,t4g6:113,t4g6,27.4;58.3;51;Jun,26/7/2024 18:21
1074,t4g6:113,t4g6,27.1;58.4;52;Jun,26/7/2024 18:31
1075,t4g6:113,t4g6,27.1;58.0;52;Jun,26/7/2024 18:41
1076,t4g6:113,t4g6,26.8;58.4;52;Jun,26/7/2024 18:51
1077,t4g6:113,t4g6,26.8;58.4;51;Jun,26/7/2024 19:01
1078,t4g6:113,t4g6,27.2;57.5;53;Jun,26/7/2024 19:11
1079,t4g6:113,t4g6,27.4;58.1;53;Jun,26/7/2024 19:21
1080,t4g6:113,t4g6,27.6;58.7;52;Jun,26/7/2024 19:31
1081,t4g6:113,t4g6,27.7;59.2;48;Jun,26/7/2024 19:41
1082,t4g6:113,t4g6,27.7;59.8;52;Jun,26/7/2024 19:51
1083,t4g6:113,t4g6,27.7;60.5;52;Jun,26/7/2024 20:01
1084,t4g6:113,t4g6,27.8;60.2;52;Jun,26/7/2024 20:11
1085,t4g6:113,t4g6,27.8;60.7;51;Jun,26/7/2024 20:21
1086,t4g6:113,t4g6,27.8;61.1;51;Jun,26/7/2024 20:31
1087,t4g6:113,t4g6,27.8;61.5;51;Jun,26/7/2024 20:41
1088,t4g6:113,t4g6,27.9;62.7;53;Jun,26/7/2024 20:51
1089,t4g6:113,t4g6,27.9;62.8;52;Jun,26/7/2024 21:01
1090,t4g6:113,t4g6,27.9;63.1;53;Jun,26/7/2024 21:11
1091,t4g6:113,t4g6,27.9;63.8;53;Jun,26/7/2024 21:21
1092,t4g6:113,t4g6,27.9;64.0;51;Jun,26/7/2024 21:31
1093,t4g6:113,t4g6,27.8;64.6;51;Jun,26/7/2024 21:41
1094,t4g6:113,t4g6,27.9;64.8;51;Jun,26/7/2024 21:51
1095,t4g6:113,t4g6,27.9;65.0;51;Jun,26/7/2024 22:01
1096,t4g6:113,t4g6,27.8;65.2;50;Jun,26/7/2024 22:11
1097,t4g6:113,t4g6,27.8;65.4;51;Jun,26/7/2024 22:21
1098,t4g6:113,t4g6,27.9;65.6;51;Jun,26/7/2024 22:31
1099,t4g6:113,t4g6,27.9;65.6;51;Jun,26/7/2024 22:41
1100,t4g6:113,t4g6,27.9;65.6;51;Jun,26/7/2024 22:51
1101,t4g6:113,t4g6,27.9;66.3;51;Jun,26/7/2024 23:01
1102,t4g6:113,t4g6,27.8;67.0;48;Jun,26/7/2024 23:11
1103,t4g6:113,t4g6,27.9;66.4;50;Jun,26/7/2024 23:21
1104,t4g6:113,t4g6,27.9;67.0;52;Jun,26/7/2024 23:31
1105,t4g6:113,t4g6,27.8;67.0;51;Jun,26/7/2024 23:41
1106,t4g6:113,t4g6,27.8;67.3;52;Jun,26/7/2024 23:51
1107,t4g6:113,t4g6,27.8;67.7;50;Jun,27/7/2024 0:01
1108,t4g6:113,t4g6,27.8;67.8;51;Jun,27/7/2024 0:11
1109,t4g6:113,t4g6,27.8;68.2;51;Jun,27/7/2024 0:21
1110,t4g6:113,t4g6,27.8;68.3;52;Jun,27/7/2024 0:31
1111,t4g6:113,t4g6,27.9;68.4;51;Jun,27/7/2024 0:41
1112,t4g6:113,t4g6,27.9;68.7;51;Jun,27/7/2024 0:51
1113,t4g6:113,t4g6,27.9;68.8;51;Jun,27/7/2024 1:01
1114,t4g6:113,t4g6,27.8;68.9;51;Jun,27/7/2024 1:11
1115,t4g6:113,t4g6,27.9;69.3;51;Jun,27/7/2024 1:21
1116,t4g6:113,t4g6,27.9;69.6;51;Jun,27/7/2024 1:31
1117,t4g6:113,t4g6,27.9;69.9;48;Jun,27/7/2024 1:41
1118,t4g6:113,t4g6,27.9;70.1;50;Jun,27/7/2024 1:51
1119,t4g6:113,t4g6,27.9;70.8;49;Jun,27/7/2024 2:01
1120,t4g6:113,t4g6,27.9;70.5;51;Jun,27/7/2024 2:12
1121,t4g6:113,t4g6,27.8;70.7;51;Jun,27/7/2024 2:22
1122,t4g6:113,t4g6,27.8;70.5;53;Jun,27/7/2024 2:32
1123,t4g6:113,t4g6,27.8;71.0;51;Jun,27/7/2024 2:42
1124,t4g6:113,t4g6,27.9;70.5;51;Jun,27/7/2024 2:52
1125,t4g6:113,t4g6,27.8;70.8;51;Jun,27/7/2024 3:02
1126,t4g6:113,t4g6,27.8;70.7;49;Jun,27/7/2024 3:12
1127,t4g6:113,t4g6,27.8;71.0;52;Jun,27/7/2024 3:22
1128,t4g6:113,t4g6,27.8;70.7;55;Jun,27/7/2024 3:32
1129,t4g6:113,t4g6,27.8;70.8;51;Jun,27/7/2024 3:42
1130,t4g6:113,t4g6,27.8;71.0;51;Jun,27/7/2024 3:52
1131,t4g6:113,t4g6,27.8;70.8;51;Jun,27/7/2024 4:02
1132,t4g6:113,t4g6,27.8;70.8;51;Jun,27/7/2024 4:12
1133,t4g6:113,t4g6,27.8;70.6;52;Jun,27/7/2024 4:22
1134,t4g6:113,t4g6,27.8;70.9;51;Jun,27/7/2024 4:32
1135,t4g6:113,t4g6,27.8;70.9;47;Jun,27/7/2024 4:42
1136,t4g6:113,t4g6,27.8;71.3;50;Jun,27/7/2024 4:52
1137,t4g6:113,t4g6,27.8;71.2;51;Jun,27/7/2024 5:02
1138,t4g6:113,t4g6,27.8;71.1;51;Jun,27/7/2024 5:12
1139,t4g6:113,t4g6,27.8;72.6;51;Jun,27/7/2024 5:22
1140,t4g6:113,t4g6,27.8;71.8;51;Jun,27/7/2024 5:32
1141,t4g6:113,t4g6,27.8;71.8;51;Jun,27/7/2024 5:42
1142,t4g6:113,t4g6,27.8;72.5;50;Jun,27/7/2024 5:52
1143,t4g6:113,t4g6,27.8;71.9;51;Jun,27/7/2024 6:02
1144,t4g6:113,t4g6,27.8;72.0;52;Jun,27/7/2024 6:12
1145,t4g6:113,t4g6,27.8;72.1;51;Jun,27/7/2024 6:22
1146,t4g6:113,t4g6,27.8;72.2;51;Jun,27/7/2024 6:32
1147,t4g6:113,t4g6,27.8;72.3;51;Jun,27/7/2024 6:42
1148,t4g6:113,t4g6,27.8;72.3;51;Jun,27/7/2024 6:52
1149,t4g6:113,t4g6,27.8;72.4;51;Jun,27/7/2024 7:02
1150,t4g6:113,t4g6,27.8;72.3;50;Jun,27/7/2024 7:12
1151,t4g6:113,t4g6,27.8;72.5;50;Jun,27/7/2024 7:22
1152,t4g6:113,t4g6,27.8;72.4;51;Jun,27/7/2024 7:32
1153,t4g6:113,t4g6,27.8;72.9;51;Jun,27/7/2024 7:42
1154,t4g6:113,t4g6,27.8;73.3;51;Jun,27/7/2024 7:52
1155,t4g6:113,t4g6,27.8;73.3;50;Jun,27/7/2024 8:02
1156,t4g6:113,t4g6,27.9;74.4;50;Jun,27/7/2024 8:12
1157,t4g6:113,t4g6,27.9;73.6;50;Jun,27/7/2024 8:22
1158,t4g6:113,t4g6,28.0;73.7;49;Jun,27/7/2024 8:32
