id,clientID,topic,message,timestamp
45,device01:104,device01,0;26.11;27.27;3,10/7/24 19:21
46,device01:104,device01,0;26.31;27.37;3,10/7/24 19:36
47,device01:104,device01,0;26.23;27.21;3,10/7/24 19:51
48,device01:104,device01,0;26.25;27.29;3,10/7/24 20:06
49,device01:104,device01,0;26.37;27.19;3,10/7/24 20:21
50,device01:104,device01,0;26.31;27.15;3,10/7/24 20:36
51,device01:104,device01,0;26.27;27.11;3,10/7/24 20:51
52,device01:104,device01,0;26.23;27.03;3,10/7/24 21:06
53,device01:104,device01,0;26.27;26.93;3,10/7/24 21:21
54,device01:104,device01,0;26.25;26.99;3,10/7/24 21:36
55,device01:104,device01,0;26.25;26.95;3,10/7/24 21:51
56,device01:104,device01,0;26.31;27.03;3,10/7/24 22:06
57,device01:104,device01,0;26.35;26.99;3,10/7/24 22:21
58,device01:104,device01,0;26.33;27.05;3,10/7/24 22:36
59,device01:104,device01,0;26.33;26.89;3,10/7/24 22:51
60,device01:104,device01,0;26.45;27.13;3,10/7/24 23:06
61,device01:104,device01,0;26.39;27.07;3,10/7/24 23:21
62,device01:104,device01,0;26.39;27.07;3,10/7/24 23:36
63,device01:104,device01,0;26.39;26.99;3,10/7/24 23:51
64,device01:104,device01,0;26.43;27.15;3,11/7/24 00:06
65,device01:104,device01,0;26.43;27.09;3,11/7/24 00:21
66,device01:104,device01,0;26.51;27.19;3,11/7/24 00:36
67,device01:104,device01,0;26.51;27.19;3,11/7/24 00:51
68,device01:104,device01,0;26.43;27.05;3,11/7/24 01:06
69,device01:104,device01,0;26.39;26.89;3,11/7/24 01:21
70,device01:104,device01,0;26.45;27.07;3,11/7/24 01:36
71,device01:104,device01,0;26.57;27.21;3,11/7/24 01:51
72,device01:104,device01,0;26.47;27.01;3,11/7/24 02:06
73,device01:104,device01,0;26.41;26.87;3,11/7/24 02:21
74,device01:104,device01,0;26.23;26.63;3,11/7/24 02:36
75,device01:104,device01,0;26.29;26.57;3,11/7/24 02:51
76,device01:104,device01,0;26.25;26.57;3,11/7/24 03:06
77,device01:104,device01,0;26.19;26.41;3,11/7/24 03:21
78,device01:104,device01,0;26.21;26.49;3,11/7/24 03:36
79,device01:104,device01,0;26.19;26.49;3,11/7/24 03:51
80,device01:104,device01,0;26.15;26.49;3,11/7/24 04:06
81,device01:104,device01,0;26.15;26.35;3,11/7/24 04:21
82,device01:104,device01,0;26.15;26.37;3,11/7/24 04:36
83,device01:104,device01,0;26.17;26.45;3,11/7/24 04:51
84,device01:104,device01,0;26.17;26.37;3,11/7/24 05:06
85,device01:104,device01,0;26.15;26.39;3,11/7/24 05:21
86,device01:104,device01,0;26.13;26.43;3,11/7/24 05:36
87,device01:104,device01,0;26.21;26.45;3,11/7/24 05:51
88,device01:104,device01,0;26.27;26.59;3,11/7/24 06:06
89,device01:104,device01,0;26.21;26.47;3,11/7/24 06:21
90,device01:104,device01,0;26.03;26.37;3,11/7/24 06:36
91,device01:104,device01,0;25.45;25.87;3,11/7/24 06:51
92,device01:104,device01,0;25.21;25.77;3,11/7/24 07:06
93,device01:104,device01,0;25.05;25.65;3,11/7/24 07:21
94,device01:104,device01,0;24.99;25.71;3,11/7/24 07:36
95,device01:104,device01,0;24.79;25.55;3,11/7/24 07:51
96,device01:104,device01,0;24.63;25.83;3,11/7/24 08:07
97,device01:104,device01,0;24.73;26.03;3,11/7/24 08:22
98,device01:104,device01,0;24.67;26.31;3,11/7/24 08:37
99,device01:104,device01,0;25.19;27.17;3,11/7/24 08:52
100,device01:104,device01,6;25.49;27.93;3,11/7/24 09:07
101,device01:104,device01,6;25.51;28.31;3,11/7/24 09:22
102,device01:104,device01,6;25.97;28.95;3,11/7/24 09:37
103,device01:104,device01,6;26.11;29.49;3,11/7/24 09:52
104,device01:104,device01,24;27.09;31.87;3,11/7/24 10:07
105,device01:104,device01,4;28.37;34.27;3,11/7/24 10:22
106,device01:104,device01,4;29.39;35.53;3,11/7/24 10:37
107,device01:104,device01,4;30.25;36.39;3,11/7/24 10:52
108,device01:104,device01,13;30.31;36.43;3,11/7/24 11:07
109,device01:104,device01,24;30.15;35.05;3,11/7/24 11:22
110,device01:104,device01,31;30.69;37.33;3,11/7/24 11:37
111,device01:104,device01,24;30.25;35.39;3,11/7/24 11:52
112,device01:104,device01,9;28.49;33.79;3,11/7/24 12:07
113,device01:104,device01,24;29.03;32.87;3,11/7/24 12:22
114,device01:104,device01,19;31.23;37.43;3,11/7/24 12:37
115,device01:104,device01,37;32.53;40.03;3,11/7/24 12:52
116,device01:104,device01,37;33.49;40.19;3,11/7/24 13:07
117,device01:104,device01,13;31.29;36.85;3,11/7/24 13:22
118,device01:104,device01,13;29.49;33.71;3,11/7/24 13:37
119,device01:104,device01,13;30.17;35.21;3,11/7/24 13:52
120,device01:104,device01,13;30.31;35.57;3,11/7/24 14:07
121,device01:104,device01,19;30.29;36.11;3,11/7/24 14:22
122,device01:104,device01,19;31.23;36.91;3,11/7/24 14:37
123,device01:104,device01,19;31.93;38.25;3,11/7/24 14:52
124,device01:104,device01,31;30.59;35.57;3,11/7/24 15:07
125,device01:104,device01,31;30.53;35.23;3,11/7/24 15:22
126,device01:104,device01,26;30.99;38.41;3,11/7/24 15:37
127,device01:104,device01,31;31.87;37.45;3,11/7/24 15:52
128,device01:104,device01,50;33.79;41.09;3,11/7/24 16:07
129,device01:104,device01,68;33.03;39.57;3,11/7/24 16:22
130,device01:104,device01,68;31.61;37.47;3,11/7/24 16:37
131,device01:104,device01,44;31.77;36.51;3,11/7/24 16:52
132,device01:104,device01,31;29.47;33.05;3,11/7/24 17:07
133,device01:104,device01,31;28.65;31.73;3,11/7/24 17:22
134,device01:104,device01,62;30.17;35.51;3,11/7/24 17:37
135,device01:104,device01,24;28.43;31.11;3,11/7/24 17:52
136,device01:104,device01,6;27.25;29.51;3,11/7/24 18:07
137,device01:104,device01,24;26.55;28.79;3,11/7/24 18:22
138,device01:104,device01,6;26.29;28.45;3,11/7/24 18:37
139,device01:104,device01,0;25.79;27.67;3,11/7/24 18:52
140,device01:104,device01,0;26.01;27.63;3,11/7/24 19:07
141,device01:104,device01,0;26.57;27.89;3,11/7/24 19:22
142,device01:104,device01,0;26.55;27.81;3,11/7/24 19:37
143,device01:104,device01,0;26.49;27.77;3,11/7/24 19:52
144,device01:104,device01,0;26.57;27.83;3,11/7/24 20:07
145,device01:104,device01,0;26.73;27.91;3,11/7/24 20:22
146,device01:104,device01,0;26.67;27.73;3,11/7/24 20:37
147,device01:104,device01,0;26.65;27.61;3,11/7/24 20:52
148,device01:104,device01,0;26.57;27.61;3,11/7/24 21:07
149,device01:104,device01,0;26.55;27.55;3,11/7/24 21:22
150,device01:104,device01,0;26.55;27.53;3,11/7/24 21:38
151,device01:104,device01,0;26.59;27.41;3,11/7/24 21:53
152,device01:104,device01,0;26.61;27.47;3,11/7/24 22:08
153,device01:104,device01,0;26.61;27.39;3,11/7/24 22:23
154,device01:104,device01,0;26.61;27.35;3,11/7/24 22:38
155,device01:104,device01,0;26.61;27.43;3,11/7/24 22:53
156,device01:104,device01,0;26.59;27.37;3,11/7/24 23:08
157,device01:104,device01,0;26.57;27.19;3,11/7/24 23:23
158,device01:104,device01,0;26.65;27.33;3,11/7/24 23:38
159,device01:104,device01,0;26.65;27.29;3,11/7/24 23:53
160,device01:104,device01,0;26.65;27.35;3,12/7/24 00:08
161,device01:104,device01,0;26.65;27.53;3,12/7/24 00:23
162,device01:104,device01,0;26.69;27.51;3,12/7/24 00:38
163,device01:104,device01,0;26.71;27.51;3,12/7/24 00:53
164,device01:104,device01,0;26.67;27.39;3,12/7/24 01:08
165,device01:104,device01,0;26.69;27.49;3,12/7/24 01:23
166,device01:104,device01,0;26.73;27.45;3,12/7/24 01:38
167,device01:104,device01,0;26.73;27.49;3,12/7/24 01:53
168,device01:104,device01,0;26.67;27.35;3,12/7/24 02:08
169,device01:104,device01,0;26.57;27.09;3,12/7/24 02:23
170,device01:104,device01,0;26.49;26.87;3,12/7/24 02:38
171,device01:104,device01,0;26.47;27.05;3,12/7/24 02:53
172,device01:104,device01,0;26.47;26.99;3,12/7/24 03:08
173,device01:104,device01,0;26.43;26.93;3,12/7/24 03:23
174,device01:104,device01,0;26.41;26.89;3,12/7/24 03:38
175,device01:104,device01,0;26.33;26.79;3,12/7/24 03:53
176,device01:104,device01,0;26.37;26.77;3,12/7/24 04:08
177,device01:104,device01,0;26.31;26.73;3,12/7/24 04:23
178,device01:104,device01,0;26.37;26.73;3,12/7/24 04:38
179,device01:104,device01,0;26.31;26.69;3,12/7/24 04:53
180,device01:104,device01,0;26.25;26.53;3,12/7/24 05:08
181,device01:104,device01,0;26.31;26.69;3,12/7/24 05:23
182,device01:104,device01,0;26.37;26.77;3,12/7/24 05:38
183,device01:104,device01,0;26.29;26.65;3,12/7/24 05:53
184,device01:104,device01,0;26.27;26.51;3,12/7/24 06:08
185,device01:104,device01,0;26.25;26.53;3,12/7/24 06:23
186,device01:104,device01,0;25.99;26.33;3,12/7/24 06:38
187,device01:104,device01,0;25.51;25.97;3,12/7/24 06:53
188,device01:104,device01,0;25.23;25.85;3,12/7/24 07:08
189,device01:104,device01,0;25.17;25.85;3,12/7/24 07:23
190,device01:104,device01,0;25.11;26.11;3,12/7/24 07:38
191,device01:104,device01,0;25.15;26.23;3,12/7/24 07:53
192,device01:104,device01,0;24.87;26.13;3,12/7/24 08:08
193,device01:104,device01,6;24.95;26.29;3,12/7/24 08:23
194,device01:104,device01,6;24.81;26.39;3,12/7/24 08:38
195,device01:104,device01,6;24.87;26.59;3,12/7/24 08:53
196,device01:104,device01,13;25.49;28.25;3,12/7/24 09:08
197,device01:104,device01,40;25.77;28.51;3,12/7/24 09:23
198,device01:104,device01,13;25.91;28.57;3,12/7/24 09:38
199,device01:104,device01,13;25.87;28.49;3,12/7/24 09:53
200,device01:104,device01,13;25.51;28.19;3,12/7/24 10:08
201,device01:104,device01,55;26.03;29.89;3,12/7/24 10:23
202,device01:104,device01,44;27.91;32.99;3,12/7/24 10:39
203,device01:104,device01,26;28.55;33.89;3,12/7/24 10:54
204,device01:104,device01,19;27.69;31.61;3,12/7/24 11:09
205,device01:104,device01,37;27.09;31.27;3,12/7/24 11:24
206,device01:104,device01,48;27.81;32.17;3,12/7/24 11:39
207,device01:104,device01,55;27.45;31.69;3,12/7/24 11:54
208,device01:104,device01,55;29.17;33.85;3,12/7/24 12:09
209,device01:104,device01,62;30.11;35.65;3,12/7/24 12:24
210,device01:104,device01,62;30.77;36.83;3,12/7/24 12:39
211,device01:104,device01,55;29.93;35.11;3,12/7/24 12:54
212,device01:104,device01,31;27.97;31.39;3,12/7/24 13:09
213,device01:104,device01,13;27.41;30.27;3,12/7/24 13:24
214,device01:104,device01,0;26.49;28.81;3,12/7/24 13:39
215,device01:104,device01,0;25.91;27.77;3,12/7/24 13:54
216,device01:104,device01,0;24.69;26.27;3,12/7/24 14:09
217,device01:104,device01,0;24.29;25.55;3,12/7/24 14:24
218,device01:104,device01,0;24.01;25.39;3,12/7/24 14:39
219,device01:104,device01,0;24.21;25.69;3,12/7/24 14:54
220,device01:104,device01,0;24.39;25.71;3,12/7/24 15:09
221,device01:104,device01,0;24.13;25.45;3,12/7/24 15:24
222,device01:104,device01,0;23.83;25.07;3,12/7/24 15:39
223,device01:104,device01,0;23.57;24.63;3,12/7/24 15:54
224,device01:104,device01,0;23.51;24.61;3,12/7/24 16:09
225,device01:104,device01,0;23.45;24.61;3,12/7/24 16:24
226,device01:104,device01,0;23.41;24.59;3,12/7/24 16:39
227,device01:104,device01,0;23.45;24.75;3,12/7/24 16:54
228,device01:104,device01,0;23.43;24.67;3,12/7/24 17:09
229,device01:104,device01,0;23.45;24.47;3,12/7/24 17:24
230,device01:104,device01,0;23.23;24.37;3,12/7/24 17:39
231,device01:104,device01,0;23.23;24.41;3,12/7/24 17:54
232,device01:104,device01,0;23.31;24.41;3,12/7/24 18:09
233,device01:104,device01,0;23.21;24.29;3,12/7/24 18:24
234,device01:104,device01,0;23.09;24.05;3,12/7/24 18:39
235,device01:104,device01,0;22.99;24.01;3,12/7/24 18:54
236,device01:104,device01,0;23.65;24.55;3,12/7/24 19:09
237,device01:104,device01,0;23.97;24.67;3,12/7/24 19:24
238,device01:104,device01,0;24.17;24.83;3,12/7/24 19:39
239,device01:104,device01,0;24.23;24.81;3,12/7/24 19:54
240,device01:104,device01,0;24.35;24.87;3,12/7/24 20:09
241,device01:104,device01,0;24.37;24.95;3,12/7/24 20:24
242,device01:104,device01,0;24.49;25.01;3,12/7/24 20:39
243,device01:104,device01,0;24.49;25.07;3,12/7/24 20:54
244,device01:104,device01,0;24.57;25.03;3,12/7/24 21:09
245,device01:104,device01,0;24.63;25.05;3,12/7/24 21:24
246,device01:104,device01,0;24.63;25.01;3,12/7/24 21:39
247,device01:104,device01,0;24.69;25.15;3,12/7/24 21:54
248,device01:104,device01,0;24.71;25.09;3,12/7/24 22:09
249,device01:104,device01,0;24.71;25.05;3,12/7/24 22:24
250,device01:104,device01,0;24.69;25.01;3,12/7/24 22:39
251,device01:104,device01,0;24.71;25.03;3,12/7/24 22:54
252,device01:104,device01,0;24.71;24.95;3,12/7/24 23:09
253,device01:104,device01,0;24.71;24.91;3,12/7/24 23:25
254,device01:104,device01,0;24.79;25.05;3,12/7/24 23:40
255,device01:104,device01,0;24.81;25.09;3,12/7/24 23:55
256,device01:104,device01,0;24.85;25.21;3,13/7/24 00:10
257,device01:104,device01,0;24.87;25.13;3,13/7/24 00:25
258,device01:104,device01,0;24.87;25.23;3,13/7/24 00:40
259,device01:104,device01,0;24.95;25.17;3,13/7/24 00:55
260,device01:104,device01,0;24.95;25.21;3,13/7/24 01:10
261,device01:104,device01,0;24.91;25.11;3,13/7/24 01:25
262,device01:104,device01,0;24.87;25.15;3,13/7/24 01:40
263,device01:104,device01,0;24.91;25.05;3,13/7/24 01:55
264,device01:104,device01,0;24.97;25.11;3,13/7/24 02:10
265,device01:104,device01,0;24.91;25.09;3,13/7/24 02:25
266,device01:104,device01,0;24.87;24.97;3,13/7/24 02:40
267,device01:104,device01,0;24.93;25.05;3,13/7/24 02:55
268,device01:104,device01,0;24.87;25.01;3,13/7/24 03:10
269,device01:104,device01,0;24.93;25.03;3,13/7/24 03:25
270,device01:104,device01,0;24.91;24.99;3,13/7/24 03:40
271,device01:104,device01,0;24.87;24.93;3,13/7/24 03:55
272,device01:104,device01,0;24.87;24.87;3,13/7/24 04:10
273,device01:104,device01,0;24.85;24.91;3,13/7/24 04:25
274,device01:104,device01,0;24.91;25.01;3,13/7/24 04:40
275,device01:104,device01,0;24.93;24.93;3,13/7/24 04:55
276,device01:104,device01,0;24.97;24.99;3,13/7/24 05:10
277,device01:104,device01,0;24.93;24.91;3,13/7/24 05:25
278,device01:104,device01,0;25.01;25.03;3,13/7/24 05:40
279,device01:104,device01,0;25.01;24.99;3,13/7/24 05:55
280,device01:104,device01,0;25.05;25.15;3,13/7/24 06:10
281,device01:104,device01,0;25.03;25.17;3,13/7/24 06:25
282,device01:104,device01,0;25.07;25.15;3,13/7/24 06:40
283,device01:104,device01,0;25.09;25.21;3,13/7/24 06:55
284,device01:104,device01,0;25.07;25.09;3,13/7/24 07:10
285,device01:104,device01,0;25.17;25.37;3,13/7/24 07:25
286,device01:104,device01,0;25.29;25.65;3,13/7/24 07:40
287,device01:104,device01,0;25.63;26.15;3,13/7/24 07:55
288,device01:104,device01,0;25.77;26.25;3,13/7/24 08:10
289,device01:104,device01,0;25.77;26.39;3,13/7/24 08:25
290,device01:104,device01,6;26.17;27.11;3,13/7/24 08:40
291,device01:104,device01,24;26.89;28.45;3,13/7/24 08:55
292,device01:104,device01,13;27.53;29.33;3,13/7/24 09:10
293,device01:104,device01,31;28.01;30.13;3,13/7/24 09:25
294,device01:104,device01,31;28.49;30.85;3,13/7/24 09:40
295,device01:104,device01,37;29.19;32.09;3,13/7/24 09:55
296,device01:104,device01,37;30.19;34.21;3,13/7/24 10:10
297,device01:104,device01,55;31.77;36.27;3,13/7/24 10:25
298,device01:104,device01,31;30.61;34.17;3,13/7/24 10:40
299,device01:104,device01,62;32.69;38.15;3,13/7/24 10:55
300,device01:104,device01,48;33.53;37.61;3,13/7/24 11:10
301,device01:104,device01,31;31.87;35.33;3,13/7/24 11:25
302,device01:104,device01,31;29.39;31.75;3,13/7/24 11:41
303,device01:104,device01,48;32.35;37.07;3,13/7/24 11:56
304,device01:104,device01,31;30.31;32.71;3,13/7/24 12:11
305,device01:104,device01,13;29.81;31.85;3,13/7/24 12:26
306,device01:104,device01,13;31.35;33.91;3,13/7/24 12:41
307,device01:104,device01,57;32.81;38.35;3,13/7/24 12:56
308,device01:104,device01,81;35.97;42.97;3,13/7/24 13:11
309,device01:104,device01,55;34.81;39.81;3,13/7/24 13:26
310,device01:104,device01,37;33.79;37.03;3,13/7/24 13:41
311,device01:104,device01,48;32.13;35.13;3,13/7/24 13:56
312,device01:104,device01,37;34.37;38.23;3,13/7/24 14:11
313,device01:104,device01,45;33.61;39.95;3,13/7/24 14:26
314,device01:104,device01,26;33.23;38.17;3,13/7/24 14:41
315,device01:104,device01,13;32.39;35.07;3,13/7/24 14:56
316,device01:104,device01,48;32.55;36.45;3,13/7/24 15:11
317,device01:104,device01,32;35.59;42.17;3,13/7/24 15:26
318,device01:104,device01,48;35.93;41.07;3,13/7/24 15:41
319,device01:104,device01,31;32.07;35.03;3,13/7/24 15:56
320,device01:104,device01,68;36.33;43.09;3,13/7/24 16:11
321,device01:104,device01,68;34.89;40.87;3,13/7/24 16:26
322,device01:104,device01,50;33.57;37.95;3,13/7/24 16:41
323,device01:104,device01,86;36.13;42.07;3,13/7/24 16:56
324,device01:104,device01,86;34.13;38.79;3,13/7/24 17:11
325,device01:104,device01,86;33.95;39.15;3,13/7/24 17:26
326,device01:104,device01,68;33.23;37.45;3,13/7/24 17:41
327,device01:104,device01,50;33.87;37.83;3,13/7/24 17:56
328,device01:104,device01,6;31.79;33.39;3,13/7/24 18:11
329,device01:104,device01,0;29.79;31.05;3,13/7/24 18:26
330,device01:104,device01,6;29.37;30.59;3,13/7/24 18:41
331,device01:104,device01,0;29.35;30.39;3,13/7/24 18:56
332,device01:104,device01,0;28.85;29.59;3,13/7/24 19:11
333,device01:104,device01,0;28.53;29.21;3,13/7/24 19:26
334,device01:104,device01,0;28.43;28.99;3,13/7/24 19:41
335,device01:104,device01,0;28.35;28.83;3,13/7/24 19:56
336,device01:104,device01,0;28.19;28.73;3,13/7/24 20:11
337,device01:104,device01,0;28.13;28.49;3,13/7/24 20:26
338,device01:104,device01,0;28.09;28.59;3,13/7/24 20:41
339,device01:104,device01,0;28.11;28.65;3,13/7/24 20:56
340,device01:104,device01,0;28.11;28.69;3,13/7/24 21:11
341,device01:104,device01,0;28.07;28.59;3,13/7/24 21:26
342,device01:104,device01,0;27.93;28.41;3,13/7/24 21:41
343,device01:104,device01,0;27.87;28.39;3,13/7/24 21:56
344,device01:104,device01,0;27.91;28.43;3,13/7/24 22:11
345,device01:104,device01,0;27.85;28.23;3,13/7/24 22:26
346,device01:104,device01,0;27.77;28.07;3,13/7/24 22:41
347,device01:104,device01,0;27.67;28.07;3,13/7/24 22:56
348,device01:104,device01,0;27.63;28.03;3,13/7/24 23:11
349,device01:104,device01,0;27.63;28.05;3,13/7/24 23:26
350,device01:104,device01,0;27.67;28.23;3,13/7/24 23:41
351,device01:104,device01,0;27.69;28.19;3,13/7/24 23:56
352,device01:104,device01,0;27.65;28.01;3,14/7/24 00:11
353,device01:104,device01,0;27.55;27.81;3,14/7/24 00:26
354,device01:104,device01,0;27.47;27.79;3,14/7/24 00:41
355,device01:104,device01,0;27.45;27.67;3,14/7/24 00:57
356,device01:104,device01,0;27.39;27.73;3,14/7/24 01:12
357,device01:104,device01,0;27.45;27.77;3,14/7/24 01:27
358,device01:104,device01,0;27.53;28.03;3,14/7/24 01:42
359,device01:104,device01,0;27.51;27.81;3,14/7/24 01:57
360,device01:104,device01,0;27.41;27.83;3,14/7/24 02:12
361,device01:104,device01,0;27.31;27.59;3,14/7/24 02:27
362,device01:104,device01,0;27.37;27.71;3,14/7/24 02:42
363,device01:104,device01,0;27.33;27.49;3,14/7/24 02:57
364,device01:104,device01,0;27.27;27.47;3,14/7/24 03:12
365,device01:104,device01,0;27.17;27.41;3,14/7/24 03:27
366,device01:104,device01,0;27.17;27.37;3,14/7/24 03:42
367,device01:104,device01,0;27.19;27.37;3,14/7/24 03:57
368,device01:104,device01,0;27.13;27.37;3,14/7/24 04:12
369,device01:104,device01,0;27.13;27.33;3,14/7/24 04:27
370,device01:104,device01,0;27.11;27.31;3,14/7/24 04:42
371,device01:104,device01,0;27.19;27.57;3,14/7/24 04:57
372,device01:104,device01,0;27.15;27.35;3,14/7/24 05:12
373,device01:104,device01,0;27.15;27.27;3,14/7/24 05:27
374,device01:104,device01,0;27.09;27.25;3,14/7/24 05:42
375,device01:104,device01,0;27.05;27.17;3,14/7/24 05:57
376,device01:104,device01,0;27.07;27.21;3,14/7/24 06:12
377,device01:104,device01,0;26.99;27.05;3,14/7/24 06:27
378,device01:104,device01,0;26.95;27.09;3,14/7/24 06:42
379,device01:104,device01,0;27.17;27.49;3,14/7/24 06:57
380,device01:104,device01,0;27.17;27.29;3,14/7/24 07:12
381,device01:104,device01,0;27.25;27.63;3,14/7/24 07:27
382,device01:104,device01,0;27.39;27.93;3,14/7/24 07:42
383,device01:104,device01,0;27.57;28.15;3,14/7/24 07:57
384,device01:104,device01,0;27.45;27.81;3,14/7/24 08:12
385,device01:104,device01,6;27.61;28.35;3,14/7/24 08:27
386,device01:104,device01,24;28.21;29.35;3,14/7/24 08:42
387,device01:104,device01,6;28.31;29.25;3,14/7/24 08:57
388,device01:104,device01,13;28.95;30.69;3,14/7/24 09:12
389,device01:104,device01,24;29.29;30.97;3,14/7/24 09:27
390,device01:104,device01,19;29.63;31.95;3,14/7/24 09:42
391,device01:104,device01,13;29.87;31.59;3,14/7/24 09:57
392,device01:104,device01,37;29.71;31.97;3,14/7/24 10:12
393,device01:104,device01,6;29.23;30.39;3,14/7/24 10:27
394,device01:104,device01,13;28.93;30.37;3,14/7/24 10:42
395,device01:104,device01,37;32.17;36.05;3,14/7/24 10:57
396,device01:104,device01,37;31.53;34.55;3,14/7/24 11:12
397,device01:104,device01,19;30.97;33.53;3,14/7/24 11:27
398,device01:104,device01,55;31.73;35.35;3,14/7/24 11:42
399,device01:104,device01,13;30.93;33.03;3,14/7/24 11:57
400,device01:104,device01,48;30.91;33.57;3,14/7/24 12:12
401,device01:104,device01,31;33.81;37.31;3,14/7/24 12:27
402,device01:104,device01,55;32.35;35.67;3,14/7/24 12:42
403,device01:104,device01,62;32.97;37.25;3,14/7/24 12:57
404,device01:104,device01,24;33.03;35.21;3,14/7/24 13:12
405,device01:104,device01,24;30.33;31.95;3,14/7/24 13:27
406,device01:104,device01,13;30.65;32.75;3,14/7/24 13:42
407,device01:104,device01,19;30.67;32.81;3,14/7/24 13:57
408,device01:104,device01,62;33.49;38.31;3,14/7/24 14:12
409,device01:104,device01,19;31.81;34.11;3,14/7/24 14:28
410,device01:104,device01,31;31.01;33.07;3,14/7/24 14:43
411,device01:104,device01,48;30.99;33.13;3,14/7/24 14:58
412,device01:104,device01,31;31.23;33.57;3,14/7/24 15:13
413,device01:104,device01,24;30.53;32.11;3,14/7/24 15:28
414,device01:104,device01,13;30.59;32.79;3,14/7/24 15:43
415,device01:104,device01,55;31.93;35.63;3,14/7/24 15:58
416,device01:104,device01,31;33.07;35.85;3,14/7/24 16:13
417,device01:104,device01,32;31.65;35.23;3,14/7/24 16:28
418,device01:104,device01,44;34.43;38.93;3,14/7/24 16:43
419,device01:104,device01,37;33.09;36.11;3,14/7/24 16:58
420,device01:104,device01,31;31.23;33.19;3,14/7/24 17:13
421,device01:104,device01,6;30.33;31.53;3,14/7/24 17:28
422,device01:104,device01,13;30.57;32.33;3,14/7/24 17:43
423,device01:104,device01,6;30.07;31.23;3,14/7/24 17:58
424,device01:104,device01,6;29.75;30.87;3,14/7/24 18:13
425,device01:104,device01,0;29.49;30.29;3,14/7/24 18:28
426,device01:104,device01,6;29.35;30.35;3,14/7/24 18:43
427,device01:104,device01,0;29.05;29.59;3,14/7/24 18:58
428,device01:104,device01,0;28.69;29.05;3,14/7/24 19:13
429,device01:104,device01,0;28.47;28.81;3,14/7/24 19:28
430,device01:104,device01,0;28.37;28.65;3,14/7/24 19:43
431,device01:104,device01,0;28.35;28.49;3,14/7/24 19:58
432,device01:104,device01,0;28.23;28.51;3,14/7/24 20:13
433,device01:104,device01,0;28.19;28.39;3,14/7/24 20:28
434,device01:104,device01,0;28.19;28.43;3,14/7/24 20:43
435,device01:104,device01,0;28.11;28.33;3,14/7/24 20:58
436,device01:104,device01,0;28.13;28.41;3,14/7/24 21:13
437,device01:104,device01,0;28.07;28.31;3,14/7/24 21:28
438,device01:104,device01,0;28.05;28.27;3,14/7/24 21:43
439,device01:104,device01,0;28.03;28.21;3,14/7/24 21:58
440,device01:104,device01,0;27.95;28.21;3,14/7/24 22:13
441,device01:104,device01,0;27.91;28.07;3,14/7/24 22:28
442,device01:104,device01,0;27.93;27.95;3,14/7/24 22:43
443,device01:104,device01,0;27.85;28.05;3,14/7/24 22:58
444,device01:104,device01,0;27.83;27.97;3,14/7/24 23:13
445,device01:104,device01,0;27.81;28.01;3,14/7/24 23:28
446,device01:104,device01,0;27.77;27.87;3,14/7/24 23:43
447,device01:104,device01,0;27.73;27.73;3,14/7/24 23:58
448,device01:104,device01,0;27.67;27.73;3,15/7/24 00:13
449,device01:104,device01,0;27.63;27.67;3,15/7/24 00:28
450,device01:104,device01,0;27.65;27.65;3,15/7/24 00:43
451,device01:104,device01,0;27.63;27.69;3,15/7/24 00:58
452,device01:104,device01,0;27.57;27.63;3,15/7/24 01:13
453,device01:104,device01,0;27.61;27.63;3,15/7/24 01:28
454,device01:104,device01,0;27.57;27.57;3,15/7/24 01:43
455,device01:104,device01,0;27.59;27.67;3,15/7/24 01:58
456,device01:104,device01,0;27.57;27.63;3,15/7/24 02:13
457,device01:104,device01,0;27.61;27.67;3,15/7/24 02:28
458,device01:104,device01,0;27.55;27.59;3,15/7/24 02:43
459,device01:104,device01,0;27.55;27.63;3,15/7/24 02:58
460,device01:104,device01,0;27.57;27.71;3,15/7/24 03:13
461,device01:104,device01,0;27.55;27.65;3,15/7/24 03:28
462,device01:104,device01,0;27.57;27.77;3,15/7/24 03:43
463,device01:104,device01,0;27.61;27.77;3,15/7/24 03:58
464,device01:104,device01,0;27.59;27.81;3,15/7/24 04:14
465,device01:104,device01,0;27.53;27.69;3,15/7/24 04:29
466,device01:104,device01,0;27.53;27.63;3,15/7/24 04:44
467,device01:104,device01,0;27.55;27.77;3,15/7/24 04:59
468,device01:104,device01,0;27.57;27.73;3,15/7/24 05:14
469,device01:104,device01,0;27.61;27.69;3,15/7/24 05:29
470,device01:104,device01,0;27.55;27.67;3,15/7/24 05:44
471,device01:104,device01,0;27.53;27.59;3,15/7/24 05:59
472,device01:104,device01,0;27.49;27.53;3,15/7/24 06:14
473,device01:104,device01,0;27.45;27.49;3,15/7/24 06:29
474,device01:104,device01,0;26.93;27.13;3,15/7/24 06:44
475,device01:104,device01,0;26.57;26.83;3,15/7/24 06:59
476,device01:104,device01,0;26.27;26.73;3,15/7/24 07:14
477,device01:104,device01,0;26.01;26.49;3,15/7/24 07:29
478,device01:104,device01,0;25.75;26.57;3,15/7/24 07:44
479,device01:104,device01,0;25.67;26.53;3,15/7/24 07:59
480,device01:104,device01,0;25.53;26.81;3,15/7/24 08:14
481,device01:104,device01,6;25.67;27.15;3,15/7/24 08:29
